numero_asociado,ramo_industrial,clave_del_producto,estado,fecha_factura
100386,M4,CAS011998,Pendiente,
100386,M4,CAS011999,Pendiente,
100386,M4,CAS012000,Pendiente,
100386,M4,CAS012001,Pendiente,
100386,M4,CAS012002,Pendiente,
100386,M4,CAS012003,Pendiente,
100386,M4,CAS012004,Pendiente,
100386,M4,CAS012005,Pendiente,
100386,M4,CAS012006,Pendiente,
100387,M1,CAS012001,Pendiente,
100387,M1,CAS012002,Pendiente,
100387,M1,CAS012003,Pendiente,
100387,M1,CAS012004,Pendiente,
100387,M1,CAS012005,Pendiente,
100387,M1,CAS012006,Pendiente,
100388,M4,CAS011996,Pendiente,
100388,M4,CAS011997,Pendiente,
100388,M4,CAS011998,Pendiente,
100388,M4,CAS011999,Pendiente,
100388,M4,CAS012000,Pendiente,
100388,M4,CAS012001,Pendiente,
100388,M4,CAS012002,Pendiente,
100388,M4,CAS012003,Pendiente,
100388,M4,CAS012004,Pendiente,
100388,M4,CAS012005,Pendiente,
100388,M4,CAS012006,Pendiente,
100389,M4,CAS011995,Pendiente,
100389,M4,CAS011996,Pendiente,
100389,M4,CAS011997,Pendiente,
100389,M4,CAS011998,Pendiente,
100389,M4,CAS011999,Pendiente,
100389,M4,CAS012000,Pendiente,
100389,M4,CAS012001,Pendiente,
100389,M4,CAS012002,Pendiente,
100389,M4,CAS012003,Pendiente,
100389,M4,CAS012004,Pendiente,
100389,M4,CAS012005,Pendiente,
100389,M4,CAS012006,Pendiente,
100392,M1,CAS012001,Pendiente,
100393,M4,CAS011995,Pendiente,
100393,M4,CAS011996,Pendiente,
100393,M4,CAS011997,Pendiente,
100393,M4,CAS011998,Pendiente,
100393,M4,CAS011999,Pendiente,
100393,M4,CAS012000,Pendiente,
100393,M4,CAS012001,Pendiente,
100393,M4,CAS012002,Pendiente,
100393,M4,CAS012003,Pendiente,
100393,M4,CAS012004,Pendiente,
100393,M4,CAS012005,Pendiente,
100393,M4,CAS012006,Pendiente,
100393,M4,CAS012007,Pendiente,
100394,M4,CAS011995,Pendiente,
100394,M4,CAS011996,Pendiente,
100394,M4,CAS011997,Pendiente,
100394,M4,CAS011998,Pendiente,
100394,M4,CAS011999,Pendiente,
100394,M4,CAS012000,Pendiente,
100394,M4,CAS012001,Pendiente,
100394,M4,CAS012002,Pendiente,
100394,M4,CAS012003,Pendiente,
100394,M4,CAS012004,Pendiente,
100394,M4,CAS012005,Pendiente,
100394,M4,CAS012006,Pendiente,
100394,M4,CAS012007,Pendiente,
100395,M2,CAS011995,Pendiente,
100395,M2,CAS011996,Pendiente,
100395,M2,CAS011997,Pendiente,
100395,M2,CAS011998,Pendiente,
100395,M2,CAS011999,Pendiente,
100395,M2,CAS012000,Pendiente,
100395,M2,CAS012001,Pendiente,
100397,M4,CAS011996,Pendiente,
100397,M4,CAS011997,Pendiente,
100397,M4,CAS011998,Pendiente,
100397,M4,CAS011999,Pendiente,
100397,M4,CAS012000,Pendiente,
100397,M4,CAS012001,Pendiente,
100397,M4,CAS012002,Pendiente,
100397,M4,CAS012003,Pendiente,
100397,M4,CAS012004,Pendiente,
100397,M4,CAS012005,Pendiente,
100397,M4,CAS012006,Pendiente,
100398,M4,CAS012001,Pendiente,
100398,M4,CAS012002,Pendiente,
100398,M4,CAS012003,Pendiente,
100398,M4,CAS012004,Pendiente,
100398,M4,CAS012005,Pendiente,
100398,M4,CAS012006,Pendiente,
100399,M3,CAS011995,Pendiente,
100399,M3,CAS011996,Pendiente,
100399,M3,CAS011997,Pendiente,
100399,M3,CAS011998,Pendiente,
100399,M3,CAS011999,Pendiente,
106300,M8,CAS022006,Pagado,06/01/2006 00:00:00
107146,M11,CAS022004,Pagado,02/26/2004 00:00:00
107867,M7,CAS022005,Pagado,04/06/2006 00:00:00
107874,M8,CAS022005,Pagado,06/05/2006 00:00:00
109053,M4,CAS022006,Pagado,05/02/2006 00:00:00
115937,M3,CAS022004,Pagado,12/05/2003 00:00:00
115937,M3,CAS022004,Pagado,11/25/2005 00:00:00
120273,M3,CAS022005,Pagado,07/01/2005 00:00:00
128516,M2,CAS022005,Pagado,02/02/2004 00:00:00
129486,M1,CAS022006,Pagado,05/09/2006 00:00:00
131708,M7,CAS022006,Pagado,07/19/2006 00:00:00
132102,M9,CAS022003,Pagado,03/24/2006 00:00:00
134034,M4,CAS022003,Pagado,10/17/2003 00:00:00
134131,M8,CAS022005,Pagado,04/25/2006 00:00:00
134131,M8,CAS022005,Pagado,06/05/2006 00:00:00
134298,M2,CAS022004,Pagado,02/24/2005 00:00:00
134585,M8,CAS022007,Pagado,07/25/2006 00:00:00
134762,M1,CAS022005,Pagado,02/19/2004 00:00:00
131811,M6,CAS022005,Pagado,01/17/2005 00:00:00
135076,M4,CAS022005,Pagado,04/05/2004 00:00:00
135254,M1,CAS022007,Pagado,06/23/2006 00:00:00
135256,M1,CAS022007,Pagado,06/23/2006 00:00:00
135290,FE,CAS022006,Pagado,06/28/2006 00:00:00
139472,M1,CAS082007,Pagado,05/16/2006 00:00:00
128273,NA,CAS082006,Pagado,10/12/2005 00:00:00
134677,M8,CAS032006,Pagado,05/29/2006 00:00:00
126942,M11,CAS032006,Pagado,07/28/2006 00:00:00
101106,M11,CAS032006,Pagado,04/27/2006 00:00:00
107354,M11,CAS032004,Pagado,03/31/2006 00:00:00
135157,M7,CAS032006,Pagado,12/28/2005 00:00:00
134915,M1,CAS032005,Pagado,03/15/2004 00:00:00
111502,M1,CAS012005,Pendiente,
111502,M1,CAS012004,Pendiente,
111502,M1,CAS012006,Pendiente,
111502,M1,CAS012003,Pendiente,
111502,M1,CAS012002,Pendiente,
111502,M1,CAS012001,Pendiente,
111504,M1,CAS012004,Pendiente,
111504,M1,CAS012006,Pendiente,
111504,M1,CAS012005,Pendiente,
111507,M1,CAS011995,Pendiente,
111507,M1,CAS012004,Pendiente,
111507,M1,CAS011997,Pendiente,
111507,M1,CAS011999,Pendiente,
111507,M1,CAS012006,Pendiente,
111507,M1,CAS012000,Pendiente,
111507,M1,CAS012001,Pendiente,
111507,M1,CAS012002,Pendiente,
111507,M1,CAS011998,Pendiente,
111507,M1,CAS012003,Pendiente,
111507,M1,CAS011996,Pendiente,
111507,M1,CAS012005,Pendiente,
111519,M1,CAS012001,Pendiente,
111519,M1,CAS012003,Pendiente,
111519,M1,CAS012006,Pendiente,
111519,M1,CAS012004,Pendiente,
111519,M1,CAS012005,Pendiente,
111519,M1,CAS012000,Pendiente,
111519,M1,CAS011999,Pendiente,
111519,M1,CAS012002,Pendiente,
111521,M1,CAS012000,Pendiente,
111521,M1,CAS012005,Pendiente,
111521,M1,CAS012002,Pendiente,
111521,M1,CAS012003,Pendiente,
111521,M1,CAS012001,Pendiente,
111521,M1,CAS012004,Pendiente,
111521,M1,CAS011999,Pendiente,
111521,M1,CAS012006,Pendiente,
111521,M1,CAS011997,Pendiente,
111521,M1,CAS011998,Pendiente,
111523,M1,CAS012002,Pendiente,
111523,M1,CAS012003,Pendiente,
111523,M1,CAS012004,Pendiente,
111523,M1,CAS012001,Pendiente,
111523,M1,CAS012005,Pendiente,
111523,M1,CAS012006,Pendiente,
111530,M1,CAS011999,Pendiente,
111530,M1,CAS012006,Pendiente,
111530,M1,CAS012004,Pendiente,
111530,M1,CAS012001,Pendiente,
111530,M1,CAS012002,Pendiente,
111530,M1,CAS012003,Pendiente,
111530,M1,CAS012000,Pendiente,
111530,M1,CAS012005,Pendiente,
111530,M1,CAS011998,Pendiente,
111536,M3,CAS012000,Pendiente,
111536,M3,CAS012001,Pendiente,
111545,M4,CAS011995,Pendiente,
111545,M4,CAS012001,Pendiente,
111545,M4,CAS012003,Pendiente,
111545,M4,CAS012004,Pendiente,
111545,M4,CAS011996,Pendiente,
111545,M4,CAS012002,Pendiente,
111545,M4,CAS012006,Pendiente,
111545,M4,CAS011997,Pendiente,
111545,M4,CAS012005,Pendiente,
111547,M1,CAS012002,Pendiente,
111547,M1,CAS012004,Pendiente,
111547,M1,CAS011995,Pendiente,
111547,M1,CAS012005,Pendiente,
111547,M1,CAS012006,Pendiente,
111547,M1,CAS012003,Pendiente,
111547,M1,CAS011996,Pendiente,
111547,M1,CAS012001,Pendiente,
111547,M1,CAS011998,Pendiente,
111547,M1,CAS011999,Pendiente,
111547,M1,CAS011997,Pendiente,
111547,M1,CAS012000,Pendiente,
111557,M1,CAS011995,Pendiente,
111557,M1,CAS011997,Pendiente,
111557,M1,CAS011998,Pendiente,
111557,M1,CAS011996,Pendiente,
111557,M1,CAS012000,Pendiente,
111557,M1,CAS012001,Pendiente,
111557,M1,CAS011999,Pendiente,
111559,M4,CAS012004,Pendiente,
111559,M4,CAS012005,Pendiente,
111559,M4,CAS012006,Pendiente,
111559,M4,CAS011998,Pendiente,
111559,M4,CAS012003,Pendiente,
111559,M4,CAS012002,Pendiente,
111559,M4,CAS012001,Pendiente,
111559,M4,CAS011996,Pendiente,
111559,M4,CAS011997,Pendiente,
111559,M4,CAS011995,Pendiente,
111617,M1,CAS012006,Pendiente,
111617,M1,CAS012004,Pendiente,
111617,M1,CAS012005,Pendiente,
111619,M1,CAS012003,Pendiente,
111619,M1,CAS012006,Pendiente,
111619,M1,CAS012001,Pendiente,
111619,M1,CAS012002,Pendiente,
111619,M1,CAS012004,Pendiente,
111619,M1,CAS012005,Pendiente,
111635,M1,CAS011999,Pendiente,
111635,M1,CAS011996,Pendiente,
111635,M1,CAS012005,Pendiente,
111635,M1,CAS011998,Pendiente,
111635,M1,CAS011995,Pendiente,
111635,M1,CAS012000,Pendiente,
111635,M1,CAS012001,Pendiente,
111635,M1,CAS011997,Pendiente,
111635,M1,CAS012004,Pendiente,
111635,M1,CAS012006,Pendiente,
111635,M1,CAS012002,Pendiente,
111635,M1,CAS012003,Pendiente,
111638,M1,CAS011995,Pendiente,
111638,M1,CAS011996,Pendiente,
111638,M1,CAS011998,Pendiente,
111638,M1,CAS012001,Pendiente,
111638,M1,CAS011997,Pendiente,
111638,M1,CAS012003,Pendiente,
111638,M1,CAS012005,Pendiente,
111638,M1,CAS012006,Pendiente,
111638,M1,CAS012002,Pendiente,
111638,M1,CAS012004,Pendiente,
111642,M4,CAS012000,Pendiente,
111642,M4,CAS012003,Pendiente,
111642,M4,CAS012005,Pendiente,
111642,M4,CAS011998,Pendiente,
111642,M4,CAS011999,Pendiente,
111642,M4,CAS012004,Pendiente,
111642,M4,CAS012001,Pendiente,
111642,M4,CAS011995,Pendiente,
111642,M4,CAS012002,Pendiente,
111642,M4,CAS012006,Pendiente,
111642,M4,CAS011996,Pendiente,
111642,M4,CAS011997,Pendiente,
111672,M1,CAS012002,Pendiente,
111672,M1,CAS012004,Pendiente,
111672,M1,CAS012005,Pendiente,
111672,M1,CAS012006,Pendiente,
111672,M1,CAS012003,Pendiente,
111674,M1,CAS012004,Pendiente,
111674,M1,CAS012006,Pendiente,
111674,M1,CAS012002,Pendiente,
111674,M1,CAS012003,Pendiente,
111674,M1,CAS012005,Pendiente,
111674,M1,CAS012001,Pendiente,
111676,M1,CAS012003,Pendiente,
111676,M1,CAS012005,Pendiente,
111676,M1,CAS012006,Pendiente,
111676,M1,CAS011996,Pendiente,
111676,M1,CAS011997,Pendiente,
111676,M1,CAS011995,Pendiente,
111676,M1,CAS012004,Pendiente,
111676,M1,CAS012002,Pendiente,
111699,M1,CAS012004,Pendiente,
111699,M1,CAS012006,Pendiente,
111699,M1,CAS012003,Pendiente,
111699,M1,CAS012001,Pendiente,
111699,M1,CAS012002,Pendiente,
111699,M1,CAS012005,Pendiente,
111701,M2,CAS012001,Pendiente,
111701,M2,CAS011998,Pendiente,
111701,M2,CAS012000,Pendiente,
111701,M2,CAS011999,Pendiente,
111703,M1,CAS011997,Pendiente,
111703,M1,CAS011998,Pendiente,
111703,M1,CAS011999,Pendiente,
111703,M1,CAS011996,Pendiente,
111703,M1,CAS012002,Pendiente,
111703,M1,CAS012006,Pendiente,
111703,M1,CAS012004,Pendiente,
111703,M1,CAS012005,Pendiente,
111703,M1,CAS012001,Pendiente,
111703,M1,CAS012003,Pendiente,
111709,M1,CAS012004,Pendiente,
111709,M1,CAS012006,Pendiente,
111709,M1,CAS012001,Pendiente,
111709,M1,CAS012005,Pendiente,
111709,M1,CAS012003,Pendiente,
111709,M1,CAS012002,Pendiente,
111711,M4,CAS011999,Pendiente,
111711,M4,CAS011996,Pendiente,
111711,M4,CAS012001,Pendiente,
111711,M4,CAS011997,Pendiente,
111711,M4,CAS011998,Pendiente,
111711,M4,CAS012004,Pendiente,
111711,M4,CAS012003,Pendiente,
111711,M4,CAS012005,Pendiente,
111711,M4,CAS012006,Pendiente,
111711,M4,CAS012000,Pendiente,
111711,M4,CAS012002,Pendiente,
111751,M1,CAS012004,Pendiente,
111751,M1,CAS012005,Pendiente,
111751,M1,CAS012002,Pendiente,
111751,M1,CAS012003,Pendiente,
111751,M1,CAS012006,Pendiente,
111751,M1,CAS012001,Pendiente,
111758,M1,CAS012004,Pendiente,
111758,M1,CAS012005,Pendiente,
111758,M1,CAS012006,Pendiente,
111766,M2,CAS012001,Pendiente,
111770,M4,CAS012000,Pendiente,
111770,M4,CAS012002,Pendiente,
111770,M4,CAS011999,Pendiente,
111770,M4,CAS011996,Pendiente,
111770,M4,CAS011997,Pendiente,
111770,M4,CAS011998,Pendiente,
111770,M4,CAS012001,Pendiente,
111770,M4,CAS012003,Pendiente,
111770,M4,CAS012004,Pendiente,
111770,M4,CAS012007,Pendiente,
111770,M4,CAS012005,Pendiente,
111770,M4,CAS012006,Pendiente,
111782,M4,CAS011996,Pendiente,
111782,M4,CAS011997,Pendiente,
111782,M4,CAS011995,Pendiente,
111782,M4,CAS012004,Pendiente,
111782,M4,CAS012003,Pendiente,
111782,M4,CAS011998,Pendiente,
111782,M4,CAS012001,Pendiente,
111782,M4,CAS012006,Pendiente,
111782,M4,CAS012002,Pendiente,
111782,M4,CAS012005,Pendiente,
111788,M4,CAS011999,Pendiente,
111788,M4,CAS011997,Pendiente,
111788,M4,CAS012004,Pendiente,
111788,M4,CAS012006,Pendiente,
111788,M4,CAS011995,Pendiente,
111788,M4,CAS011998,Pendiente,
111788,M4,CAS012005,Pendiente,
111788,M4,CAS011996,Pendiente,
111788,M4,CAS012003,Pendiente,
111788,M4,CAS012001,Pendiente,
111788,M4,CAS012002,Pendiente,
111788,M4,CAS012000,Pendiente,
111791,M1,CAS012002,Pendiente,
111791,M1,CAS012003,Pendiente,
111791,M1,CAS012005,Pendiente,
111791,M1,CAS012006,Pendiente,
111791,M1,CAS012004,Pendiente,
111795,M1,CAS012001,Pendiente,
111795,M1,CAS011997,Pendiente,
111795,M1,CAS011995,Pendiente,
111795,M1,CAS011996,Pendiente,
111795,M1,CAS011998,Pendiente,
111795,M1,CAS012000,Pendiente,
111795,M1,CAS011999,Pendiente,
111798,M1,CAS011999,Pendiente,
111798,M1,CAS012002,Pendiente,
111798,M1,CAS012000,Pendiente,
111798,M1,CAS012001,Pendiente,
111798,M1,CAS011996,Pendiente,
111798,M1,CAS012003,Pendiente,
111798,M1,CAS011998,Pendiente,
111798,M1,CAS012005,Pendiente,
111798,M1,CAS012006,Pendiente,
111798,M1,CAS012004,Pendiente,
111798,M1,CAS011995,Pendiente,
111798,M1,CAS011997,Pendiente,
111812,M1,CAS011999,Pendiente,
111812,M1,CAS012006,Pendiente,
111812,M1,CAS012003,Pendiente,
111812,M1,CAS012004,Pendiente,
111812,M1,CAS012001,Pendiente,
111812,M1,CAS012002,Pendiente,
111812,M1,CAS011998,Pendiente,
111812,M1,CAS012005,Pendiente,
111812,M1,CAS012000,Pendiente,
111822,M6,CAS012006,Pendiente,
111834,M9,CAS012003,Pendiente,
111834,M9,CAS012004,Pendiente,
111834,M9,CAS012006,Pendiente,
111834,M9,CAS012001,Pendiente,
111834,M9,CAS012002,Pendiente,
111834,M9,CAS012005,Pendiente,
111841,M4,CAS012001,Pendiente,
111841,M4,CAS012003,Pendiente,
111841,M4,CAS012004,Pendiente,
111841,M4,CAS012006,Pendiente,
111841,M4,CAS012002,Pendiente,
111841,M4,CAS012005,Pendiente,
111844,M3,CAS012006,Pendiente,
111844,M3,CAS012005,Pendiente,
111849,M7,CAS012004,Pendiente,
111849,M7,CAS012005,Pendiente,
111858,M2,CAS012002,Pendiente,
111858,M2,CAS012001,Pendiente,
111858,M2,CAS012003,Pendiente,
111858,M2,CAS012005,Pendiente,
111858,M2,CAS012006,Pendiente,
111858,M2,CAS012004,Pendiente,
111861,M1,CAS011995,Pendiente,
111861,M1,CAS011996,Pendiente,
111861,M1,CAS011998,Pendiente,
111861,M1,CAS011997,Pendiente,
111861,M1,CAS012005,Pendiente,
111861,M1,CAS012006,Pendiente,
111861,M1,CAS011999,Pendiente,
111861,M1,CAS012004,Pendiente,
111861,M1,CAS012001,Pendiente,
111861,M1,CAS012002,Pendiente,
111861,M1,CAS012003,Pendiente,
111861,M1,CAS012000,Pendiente,
111874,M1,CAS012005,Pendiente,
111874,M1,CAS012006,Pendiente,
111874,M1,CAS012004,Pendiente,
111879,M1,CAS012003,Pendiente,
111879,M1,CAS012005,Pendiente,
111879,M1,CAS012002,Pendiente,
111879,M1,CAS012006,Pendiente,
111879,M1,CAS012004,Pendiente,
111879,M1,CAS011997,Pendiente,
111879,M1,CAS012001,Pendiente,
111879,M1,CAS011995,Pendiente,
111879,M1,CAS011998,Pendiente,
111879,M1,CAS011996,Pendiente,
111892,M4,CAS012004,Pendiente,
111892,M4,CAS012005,Pendiente,
111892,M4,CAS012002,Pendiente,
111892,M4,CAS012001,Pendiente,
111892,M4,CAS012006,Pendiente,
111892,M4,CAS012003,Pendiente,
111894,M7,CAS012002,Pendiente,
111894,M7,CAS012001,Pendiente,
111894,M7,CAS012000,Pendiente,
111894,M7,CAS011995,Pendiente,
111894,M7,CAS012005,Pendiente,
111894,M7,CAS011997,Pendiente,
111894,M7,CAS011999,Pendiente,
111894,M7,CAS011996,Pendiente,
111894,M7,CAS012006,Pendiente,
111894,M7,CAS012003,Pendiente,
111894,M7,CAS012004,Pendiente,
111903,M1,CAS011997,Pendiente,
111903,M1,CAS011998,Pendiente,
111903,M1,CAS012004,Pendiente,
111903,M1,CAS012000,Pendiente,
111903,M1,CAS012001,Pendiente,
111903,M1,CAS011995,Pendiente,
111903,M1,CAS012002,Pendiente,
111903,M1,CAS012003,Pendiente,
111903,M1,CAS011996,Pendiente,
111903,M1,CAS011999,Pendiente,
111903,M1,CAS012006,Pendiente,
111903,M1,CAS012005,Pendiente,
111987,M4,CAS011996,Pendiente,
111987,M4,CAS011998,Pendiente,
111987,M4,CAS012001,Pendiente,
111987,M4,CAS012005,Pendiente,
111987,M4,CAS012003,Pendiente,
111987,M4,CAS012002,Pendiente,
111987,M4,CAS011997,Pendiente,
111987,M4,CAS012006,Pendiente,
111987,M4,CAS012004,Pendiente,
111987,M4,CAS011995,Pendiente,
111989,M4,CAS011998,Pendiente,
111989,M4,CAS012000,Pendiente,
111989,M4,CAS011995,Pendiente,
111989,M4,CAS011996,Pendiente,
111989,M4,CAS011997,Pendiente,
111989,M4,CAS012003,Pendiente,
111989,M4,CAS012005,Pendiente,
111989,M4,CAS012002,Pendiente,
111989,M4,CAS012006,Pendiente,
111989,M4,CAS012001,Pendiente,
111989,M4,CAS011999,Pendiente,
111989,M4,CAS012004,Pendiente,
111997,M1,CAS011997,Pendiente,
111997,M1,CAS011995,Pendiente,
111997,M1,CAS011999,Pendiente,
111997,M1,CAS012001,Pendiente,
111997,M1,CAS012000,Pendiente,
111997,M1,CAS011998,Pendiente,
111997,M1,CAS011996,Pendiente,
105500,M2,CAS011996,Pendiente,
105500,M2,CAS011997,Pendiente,
105500,M2,CAS011998,Pendiente,
105500,M2,CAS011999,Pendiente,
105500,M2,CAS012000,Pendiente,
105500,M2,CAS012001,Pendiente,
105502,M7,CAS012001,Pendiente,
105502,M7,CAS012002,Pendiente,
105502,M7,CAS012003,Pendiente,
105502,M7,CAS012004,Pendiente,
105502,M7,CAS012005,Pendiente,
105502,M7,CAS012006,Pendiente,
105503,M4,CAS011995,Pendiente,
105503,M4,CAS011996,Pendiente,
105503,M4,CAS011997,Pendiente,
105503,M4,CAS011998,Pendiente,
105503,M4,CAS011999,Pendiente,
105503,M4,CAS012001,Pendiente,
105503,M4,CAS012002,Pendiente,
105503,M4,CAS012003,Pendiente,
105503,M4,CAS012004,Pendiente,
105503,M4,CAS012005,Pendiente,
105503,M4,CAS012006,Pendiente,
105503,M4,CAS012007,Pendiente,
105504,M4,CAS011996,Pendiente,
105504,M4,CAS011997,Pendiente,
105504,M4,CAS011998,Pendiente,
105504,M4,CAS011999,Pendiente,
105504,M4,CAS012001,Pendiente,
105504,M4,CAS012002,Pendiente,
105504,M4,CAS012003,Pendiente,
105504,M4,CAS012004,Pendiente,
105504,M4,CAS012005,Pendiente,
105504,M4,CAS012006,Pendiente,
105504,M4,CAS012007,Pendiente,
105506,M4,CAS011992,Pendiente,
105506,M4,CAS011995,Pendiente,
105506,M4,CAS011997,Pendiente,
105506,M4,CAS011998,Pendiente,
105506,M4,CAS011999,Pendiente,
105506,M4,CAS012000,Pendiente,
105506,M4,CAS012001,Pendiente,
105506,M4,CAS012002,Pendiente,
105506,M4,CAS012003,Pendiente,
105506,M4,CAS012004,Pendiente,
105506,M4,CAS012005,Pendiente,
105506,M4,CAS012006,Pendiente,
105507,M4,CAS012001,Pendiente,
105507,M4,CAS012002,Pendiente,
105507,M4,CAS012003,Pendiente,
105507,M4,CAS012004,Pendiente,
105507,M4,CAS012005,Pendiente,
105507,M4,CAS012006,Pendiente,
105508,M4,CAS011992,Pendiente,
105508,M4,CAS011995,Pendiente,
105508,M4,CAS011997,Pendiente,
105508,M4,CAS011998,Pendiente,
105508,M4,CAS011999,Pendiente,
105508,M4,CAS012000,Pendiente,
105508,M4,CAS012001,Pendiente,
105508,M4,CAS012002,Pendiente,
105508,M4,CAS012003,Pendiente,
105508,M4,CAS012004,Pendiente,
105508,M4,CAS012005,Pendiente,
105508,M4,CAS012006,Pendiente,
105510,M10,CAS012003,Pendiente,
105510,M10,CAS012004,Pendiente,
105510,M10,CAS012005,Pendiente,
105510,M10,CAS012006,Pendiente,
105510,M10,CAS012007,Pendiente,
105513,M4,CAS011995,Pendiente,
105513,M4,CAS011996,Pendiente,
105513,M4,CAS011997,Pendiente,
105513,M4,CAS011998,Pendiente,
105513,M4,CAS011999,Pendiente,
105513,M4,CAS012000,Pendiente,
105513,M4,CAS012001,Pendiente,
105513,M4,CAS012002,Pendiente,
105513,M4,CAS012003,Pendiente,
105513,M4,CAS012004,Pendiente,
105513,M4,CAS012005,Pendiente,
105513,M4,CAS012006,Pendiente,
105513,M4,CAS012007,Pendiente,
105514,M4,CAS011992,Pendiente,
105514,M4,CAS011995,Pendiente,
105514,M4,CAS011997,Pendiente,
105514,M4,CAS011998,Pendiente,
105514,M4,CAS011999,Pendiente,
105514,M4,CAS012000,Pendiente,
105514,M4,CAS012001,Pendiente,
105514,M4,CAS012002,Pendiente,
105514,M4,CAS012003,Pendiente,
105514,M4,CAS012004,Pendiente,
105514,M4,CAS012005,Pendiente,
105514,M4,CAS012006,Pendiente,
105515,M4,CAS012000,Pendiente,
105515,M4,CAS012001,Pendiente,
105515,M4,CAS012002,Pendiente,
105515,M4,CAS012003,Pendiente,
105515,M4,CAS012004,Pendiente,
105515,M4,CAS012005,Pendiente,
105515,M4,CAS012006,Pendiente,
105515,M4,CAS012007,Pendiente,
105520,M4,CAS012001,Pendiente,
105520,M4,CAS012002,Pendiente,
105520,M4,CAS012003,Pendiente,
105520,M4,CAS012004,Pendiente,
105520,M4,CAS012005,Pendiente,
105520,M4,CAS012006,Pendiente,
105520,M4,CAS012007,Pendiente,
105521,M4,CAS012001,Pendiente,
105521,M4,CAS012002,Pendiente,
105521,M4,CAS012003,Pendiente,
105521,M4,CAS012004,Pendiente,
105521,M4,CAS012005,Pendiente,
105521,M4,CAS012006,Pendiente,
105521,M4,CAS012007,Pendiente,
105522,M4,CAS012001,Pendiente,
105522,M4,CAS012002,Pendiente,
105522,M4,CAS012003,Pendiente,
105522,M4,CAS012004,Pendiente,
105522,M4,CAS012005,Pendiente,
105522,M4,CAS012006,Pendiente,
105524,M4,CAS012001,Pendiente,
105524,M4,CAS012002,Pendiente,
105524,M4,CAS012003,Pendiente,
105524,M4,CAS012004,Pendiente,
105524,M4,CAS012005,Pendiente,
105524,M4,CAS012006,Pendiente,
105524,M4,CAS012007,Pendiente,
105527,M4,CAS012004,Pendiente,
105527,M4,CAS012005,Pendiente,
105527,M4,CAS012006,Pendiente,
105529,M4,CAS012001,Pendiente,
105529,M4,CAS012002,Pendiente,
105529,M4,CAS012003,Pendiente,
105529,M4,CAS012004,Pendiente,
105529,M4,CAS012005,Pendiente,
105529,M4,CAS012006,Pendiente,
105529,M4,CAS012007,Pendiente,
105530,M4,CAS012001,Pendiente,
105530,M4,CAS012002,Pendiente,
105530,M4,CAS012003,Pendiente,
105530,M4,CAS012004,Pendiente,
105530,M4,CAS012005,Pendiente,
105530,M4,CAS012006,Pendiente,
105531,M1,CAS012001,Pendiente,
105531,M1,CAS012002,Pendiente,
105531,M1,CAS012003,Pendiente,
105531,M1,CAS012004,Pendiente,
105531,M1,CAS012005,Pendiente,
105531,M1,CAS012006,Pendiente,
105531,M1,CAS012007,Pendiente,
105532,M2,CAS012001,Pendiente,
105533,M4,CAS012001,Pendiente,
105533,M4,CAS012002,Pendiente,
105533,M4,CAS012003,Pendiente,
105533,M4,CAS012004,Pendiente,
105533,M4,CAS012005,Pendiente,
105533,M4,CAS012006,Pendiente,
105534,M4,CAS012001,Pendiente,
105534,M4,CAS012002,Pendiente,
105534,M4,CAS012003,Pendiente,
105534,M4,CAS012004,Pendiente,
105534,M4,CAS012005,Pendiente,
105534,M4,CAS012006,Pendiente,
105535,M4,CAS012001,Pendiente,
105535,M4,CAS012002,Pendiente,
105535,M4,CAS012003,Pendiente,
105535,M4,CAS012004,Pendiente,
105535,M4,CAS012005,Pendiente,
105535,M4,CAS012006,Pendiente,
105535,M4,CAS012007,Pendiente,
105536,M1,CAS012001,Pendiente,
105536,M1,CAS012002,Pendiente,
105536,M1,CAS012003,Pendiente,
105536,M1,CAS012004,Pendiente,
105536,M1,CAS012005,Pendiente,
105536,M1,CAS012006,Pendiente,
105536,M1,CAS012007,Pendiente,
105537,M2,CAS011998,Pendiente,
105537,M2,CAS011999,Pendiente,
105537,M2,CAS012000,Pendiente,
105537,M2,CAS012001,Pendiente,
105538,M1,CAS012001,Pendiente,
105538,M1,CAS012002,Pendiente,
105538,M1,CAS012003,Pendiente,
105538,M1,CAS012004,Pendiente,
105538,M1,CAS012005,Pendiente,
105538,M1,CAS012006,Pendiente,
105539,M4,CAS011997,Pendiente,
105539,M4,CAS011998,Pendiente,
105539,M4,CAS011999,Pendiente,
105539,M4,CAS012000,Pendiente,
105539,M4,CAS012001,Pendiente,
105539,M4,CAS012002,Pendiente,
105539,M4,CAS012003,Pendiente,
105539,M4,CAS012004,Pendiente,
105539,M4,CAS012005,Pendiente,
105539,M4,CAS012006,Pendiente,
105539,M4,CAS012007,Pendiente,
105540,M2,CAS012001,Pendiente,
105541,M4,CAS011995,Pendiente,
105541,M4,CAS011996,Pendiente,
105541,M4,CAS011997,Pendiente,
105541,M4,CAS011998,Pendiente,
105541,M4,CAS011999,Pendiente,
105541,M4,CAS012001,Pendiente,
105541,M4,CAS012002,Pendiente,
105541,M4,CAS012003,Pendiente,
105541,M4,CAS012004,Pendiente,
105541,M4,CAS012005,Pendiente,
105541,M4,CAS012006,Pendiente,
105541,M4,CAS012007,Pendiente,
105542,M4,CAS012001,Pendiente,
105542,M4,CAS012002,Pendiente,
